"zone","area","sub-area","pole","latitude","longitude","configid","configname","time_start","time_end","time_limit","days_in_operation","price","mobile_pay","multi_space","restrictions"
"Downtown","East Village","700 NINTH AVE","9-712","32.713062000","-117.156647000","57183","Special Event Downtown MK5 - 4 Hour Max $2.50 HR 8am-8pm Mon-Sat (Mobile Pay) (NFC)","8am","8pm","4 hour","Mon-Sat","$2.50 HR","Y","",""
"Downtown","East Village","700 NINTH AVE","9-716","32.713536000","-117.156428000","57183","Special Event Downtown MK5 - 4 Hour Max $2.50 HR 8am-8pm Mon-Sat (Mobile Pay) (NFC)","8am","8pm","4 hour","Mon-Sat","$2.50 HR","Y","",""
"Downtown","East Village","700 NINTH AVE","9-710","32.713094000","-117.156605000","57183","Special Event Downtown MK5 - 4 Hour Max $2.50 HR 8am-8pm Mon-Sat (Mobile Pay) (NFC)","8am","8pm","4 hour","Mon-Sat","$2.50 HR","Y","",""
"Downtown","East Village","700 NINTH AVE","9-720","32.713362000","-117.156608000","57183","Special Event Downtown MK5 - 4 Hour Max $2.50 HR 8am-8pm Mon-Sat (Mobile Pay) (NFC)","8am","8pm","4 hour","Mon-Sat","$2.50 HR","Y","",""
"Downtown","East Village","800 NINTH AVE","9-800E","32.714132243","-117.156433202","57173","Special Event Downtown MSPM PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","Y",""
"Downtown","East Village","800 NINTH AVE","9-800W","32.714285984","-117.156567313","57173","Special Event Downtown MSPM PPD - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","Y",""
"Downtown","East Village","600 SIXTEENTH ST","16-602","32.711712000","-117.149562000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-604","32.711813000","-117.149562000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-606","32.711934000","-117.149563000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-608","32.712035000","-117.149564000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-610","32.712156000","-117.149565000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-612","32.712257000","-117.149566000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-614","32.712129000","-117.149503000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","600 SIXTEENTH ST","16-626","32.712379000","-117.149567000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","700 SIXTEENTH ST","16-701","32.712823000","-117.149388000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","700 SIXTEENTH ST","16-703","32.712957000","-117.149389000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","700 SIXTEENTH ST","16-705","32.713091000","-117.149390000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","700 SIXTEENTH ST","16-710","32.713244000","-117.149573000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","700 SIXTEENTH ST","16-716","32.713378000","-117.149574000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","700 SIXTEENTH ST","16-718","32.713512000","-117.149575000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-807","32.713782000","-117.149394000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-809","32.713878000","-117.149394000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-813","32.713954000","-117.149395000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-814","32.714049000","-117.149577000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-816","32.714144000","-117.149578000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-817","32.714256000","-117.149396000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-818","32.714355000","-117.149579000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-819","32.714436000","-117.149398000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-822","32.714535000","-117.149581000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-824","32.714615000","-117.149582000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-825","32.715613979","-117.150837388","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","800 SIXTEENTH ST","16-820","32.715606000","-117.150828000","57188","Special Event Downtown MK5 - 9 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","9 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","900 SIXTEENTH ST","16-909","32.715235000","-117.149641000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","900 SIXTEENTH ST","16-911","32.715211000","-117.149727000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","900 SIXTEENTH ST","16-923","32.715563000","-117.149703000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","900 SIXTEENTH ST","16-903","32.715035008","-117.149406016","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
"Downtown","East Village","900 SIXTEENTH ST","16-905","32.715113000","-117.149732000","57185","Special Event Downtown MK5 - 2 Hour Max $2.50 HR 8am-8pm Mon-Sat (NFC)","8am","8pm","2 hour","Mon-Sat","$2.50 HR","","",""
